name_1,name_2,is_duplicate
puma energy b.v,sinopec huadong oilfield service corporation,0
nri .,mageba shanghai bridge products .,0
andrew telecommunications india,uci .,0
cooper wiring devices mexico cv,g.s.w . mexico s. r.l . c.v .,0
uni logistics system .,super link logistics .,0
hong kong netball association .,g b corporation,0
ningbo green imp . exp . . . clean,l&v .,0
b.c,sulzer chemtech usa .,0
qingyuan wei yuan plastic .,delvin plastics p .,0
shanghai roresin corporation,shanghai yingji electronics plastic material .,0
promaflex industrial ltda,goodtire rubber industrial .,0
ningbo huaxin imp . exp . . .,legaspi imp . exp . corp,0
asa,manufacturas y procesos industriales ltda,0
jchicatto comercio e importacao ltda epp,prome port ltda,0
m.e . w.l.l .,bren99 interface,0
mcasphalt limited,varo energy,0
order turkiye ekonomi ban,kromia s.a .,0
hasco general,golden .,0
jetone sdn bhd,eriks services lp,0
sport passion,pam sp,0
timberline fasteners,lile .,0
s.r .,dso warehouse group,0
segard masurel nz .,arkema .,0
euro line usa .,aeroflex usa,0
foshan nanhai hefeng rubber product .,industrial rubber products,0
hussain enterprises,zahid enterprises,0
arp materials .,performance materials brasil comercio plasticos polimeros ltda,0
vista business ventures llp,sam,0
chemsol adhesives cc,w.a .,0
zaman pvt . .,al khair hmd pvt .,0
iko pacific .,bdp asia pacific .,0
conica corp .,national technical director,0
wli usa .,uflex usa .,0
angel enterprise,sparton enterprises .,0
cabopol,warden asphalt company,0
pam sp,parkway precision plastic mold shenzhen .,0
philips india .,philippine australian brass bed,0
indus pencil private .,supreme .,0
mane,janco handels gmb h,0
mane,nilfisk advance mexico mfg . s. r.l . c.v .,0
adil polymars,kwik bond polymers,0
al jarmouzi general,kukje corp .,0
cobalt holdings,goodyear chemical,0
alp overseas pvt . .,climax overseas pvt . .,0
nagda grasim .,beehive pvt .,0
termicoset s. r.l . c.v .,nakoda enterprises,0
al tec,tega acotec s.a .,0
arrival logistics .,zhangjiagang free trade zone zhongrong logistics .,0
nanjing haoming industry trade .,shanghai light industry textile group imp . exp . .,0
abrasive,w.a .,0
uci .,covencaucho industrias s,0
s k,andhra polymers p. .,0
maa ganga,hubei sinobase zhonglian .,0
vestas turbinas eolicas uruguay sociedad anonima,vystar corporation,0
dong guan meiti leather products .,dongguan yong jie plastic products .,0
colasphalt,seasalt,0
naminath trade link,alpha beta trade links,0
paul bauder gmbh kg landsberg plant,soprema gmbh,0
adk,lubrizol advanced materials .,0
industrias lember ltda,industria quimica una ltda,0
prt . .,sirikcioglu mensucat sanayi ve ticaret,0
faber imp . exp . private .,shenzhen huadingsheng imp.&exp . trade .,0
zhejiang fenfei rubber plastic products .,kenda rubber .,0
deli trans,elotrans transportes internacionais ltda,0
dongguan yixin plastic product .,cbc plastics s.a .,0
jus .,ppg tianjin .,0
lakeview,al khair hmd pvt .,0
gap2,dmi(shanghai management .,0
cempaka importacao exportacao comercial ltda epp,rtp,0
dana,k. ratna sports pte . .,0
unit .,built medical,0
wam india pvt . .,lanya chemical india pvt . .,0
zeon shanghai .,d m sales marketing shanghai .,0
juliana comercio importacao e exportacao ltda,prexx comercio e importa o ltda,0
finco engineering pvt .,coco asphalt engineering,0
epic,hydro aluminium north america,0
intl forest products,chamara products,0
genesis luxury fashion private .,bhasin .,0
binne,bit - mat products,0
aloona kenya,pulidos industriales cv,0
bva .,chongqing yanfeng boao automotive component .,0
,pont aurell y armengol mex cv,0
r.i.intl,basf india,0
torcas corp sas,fei electrical connection device beijing .,0
ho sports .,kalium chemical comercio importacao e exportacao ltda,0
honeywell aerospace mexico cv,p.e . mexico s. r.l . de.c.v .,0
hebei china industrial .,shanghai chang hua industry .,0
m2,qingdao bonded port imp . commodities management .,0
nad s c v,m.holland plastic,0
arcadia group brands .,probandas s.a . c.v .,0
abc,qsr .,0
weipeng plastics shenzhen .,s.r .,0
colas cz a.s .,franchescetti,0
rdu,famouse oud .,0
qingdao nanhai business .,ram,0
ceogod services .,amtek business services,0
colony textile mills .,d&y textile malaysia sdn bhd,0
engineered textile solutions,utc,0
alfa smith beijing .,taraki s.a.s . 1341,0
eih .,harbor freight tools,0
bhalla,balancefrom,0
hindustan rubber,r.i.intl,0
eia .,farcom cable systems private .,0
dongguan silverlit toys .,a.l .,0
china national aero technology imp . exp . corporation shanghai,zafar imp . exp .,0
precision rubbers private .,maxxis rubber india private .,0
algol chemicals india private .,svg exp . private .,0
intl logistics .,cj logistics usa . corp .,0
continental pegantes y soluciones sas,boes .,0
taiwan plastics polymers,asimco .,0
global hirt suministros y servicios la industria s.a . c.v .,eia .,0
daewoo america corp .,dsa,0
h.s .,qingdao porsche proton logistics .,0
camfil farr filtration equipment kunshan .,uci .,0
neva imp . exp . pvt . .,xiamen unibest imp . exp . .,0
ing bank,kyungbang .,0
pvh corp .,teradyne philippines .,0
atd american,inoac group north america,0
plastic . dongguan traffic,b,0
aplix,joss holding b.v .,0
sanyo india,eia .,0
eia .,ultimate freight mgt lax,0
ace plastics,x tract global logistics cv,0
shaw rubber,pardhan rubbers,0
city ocean .,megachem specialty chemicals private .,0
sturm foods .,tristar food wholesale .,0
htns america .,ram,0
nayyer pvt .,grace industrial .,0
snf,emerson process management cv,0
henkel chile limitada,itc .,0
covestro india private .,rieter india pvt . .,0
forest rugby union club,s.r .,0
cobalt holdings,mishlen,0
shree ram plastics,antai hardware plastic tooling shenzhen .,0
s y z colombia s s,glob .,0
g.p . pvt .,stang precision .,0
aqualite private .,velfix,0
shenhua chemical industrial .,mcasphalt .,0
ingenieria metalica y plastica mexico s rl mi,edumex cv,0
shenzhen losang plastic mold injection .,utc,0
lion rubber private .,dsa,0
bsl .,black rose,0
qingdao reliable .,qingdao overfly .,0
shenzhen zhidatong .,shengchanghong shenzhen .,0
hae corp .,midwest,0
nokian taiers,total bitumen deutschland gmbh,0
bajaj rubber,yokohama rubber .,0
arrival logistics .,naca logistics services usa .,0
daricia .,balls africa,0
idt plastic . guangzhou,stp .,0
kkalpana india .,gigi pvt . .,0
vision logistics .,yun lee precision plastic shenzhen .,0
mona industry sarl,nrc .,0
lev termoplasticos ltda,sinopec huadong oilfield service corporation,0
oceanbridge logistics .,qingdao binjie logistics .,0
huizhou zhongyi diamond jewerly .,zeon corporation,0
itc,alice neumaticos venezuela,0
jay precision products india pvt . .,bata india .,0
bnd .,zari electronics,0
selaki sports leisure,suzuki sports .,0
bitbau dorr,iko slovakia s.r.o .,0
ckk .,clear industria papeis ltda,0
sesa global imp . exp . fze,lucky imp . exp . s.a .,0
farah fashion,new farco fashion,0
ditecpesa,irish tar bitumen suppliers,0
vision log consult aduaneira logistica transportes,m2,0
transformers electricals kerala .,canels s.a . c.v .,0
plex logistics,worldwide logistics usa .,0
m2,ternium colombia,0
philips india .,nad s c v,0
xianhao mould plastics shenzhen .,c v .,0
v logistics .,solex logistics,0
dhaka rubber,dong ah tire rubber .,0
indisol marketing pvt . .,u.c marketing .,0
alxrma,kraton polymers shanghai .,0
guangzhou long yang .,tag corporation,0
total oil india private limited,plastay kimya,0
synthetic products,dongguan wei shi plastic product .,0
cabopol,denka company,0
honest light rubber plastic shenzhen .,l . pen plastics,0
fgn global logistics .,synthomer . peachtree lenox bl bonded logistics 7320 statesville,0
,michelin americas research,0
sk industry pvt . .,tara riss arya textile industry,0
nichireki . tse:5011,sanyhot,0
stp .,qingdao ctr logistics .. .,0
morph cv .,infinite cr strips .,0
reliance bally india private .,exxon mobil india private .,0
bando chemicals .,great eastern resins philippines .,0
clopay building products,iko europe,0
padmanabha elastosil private .,sim .,0
federal logistics,woojin global logistics usa .,0
setareh talaee delijan carpet,rtp,0
lohner bank eg .,woori bank,0
chittagong water supply,t.a . corporation pvt . .,0
bsl .,ocean blue express .,0
bridgestone mexico s.a . c.v .,ilg,0
ambassador sports,reydon sports plc,0
s k .,l.e . cooke,0
press seal corp .,liberty process equipment .,0
chowdhry,tire .,0
aanu enterprises,madhura enterprises,0
wuxi qi lifesaving sports equipment .,,0
qingdao gw chemical industrial .,chia industrial .,0
fanco,dhaka transport .,0
treofan mexico peliculas s.a . c.v .,ximcla s.a.c .,0
lord industrial ltda,herval industria moveis colchoes espumas ltda,0
amenity,merit chemical .,0
cauchos industriales s.a .,galza industrial s.a . c.v .,0
vipal rubber corp .,vee rubber .,0
shenzhen xingyeyuan plastil electron produts .,shenzhen liangyunda .,0
robertson .,cleartech .,0
productos roche panama s,val products .,0
s r,topshine industrial .,0
global wear solutions equip,blk pty .,0
season logistics,vector global logistics,0
dongguan oasis plastic products .,dongguan benchuang plastic hardware .,0
ningbo actmix polymer .,b s polymers,0
c. ramessur saree collection,carroll,0
vision log consult aduaneira logistica transportes,rcs logistics .,0
mova industrial s.a.c .,industrial clothings pvt .,0
sho,kunshan xinzhisheng plastic electronic .,0
lakeview,mti,0
riya,inovyn americas .,0
wellfit .,novelli,0
canels s.a . c.v .,coelsin elastomeros sl,0
triton alto parlantes sociedad anonima,tes uk,0
g.b.sports,forward sports pvt .,0
trancy logistics america corp .,lg chem america,0
dune group .,eurocable group d.d,0
cj logistics usa . corp .,conistics .,0
agip spa,warden asphalt,0
indeka imports .,delux sports,0
hb resin .,la varesina s.a.c .,0
kraton,pdl endustriyel,0
seabiz,hutchinson sealing system .,0
m / sgreater cairo foundries s.a.e,mir .,0
pti plastic rubber gaskets .,drf,0
coats mexico s.a c.v,nilfisk advance mexico mfg . s. r.l . c.v .,0
intl rubber,united rubber pvt .,0
hutchinson antivibration system,insa,0
mrf corporation,lcy elastomers lp,0
s.r .,nsp tel bd,0
vee rubber .,vf xiamen rubber products .,0
transglobal representaciones s.a.c .,ram,0
ppg .,pak petrochemical pvt,0
dsl,grand logistics networks,0
gps products .,brasquimica produtos asfalticos ltda,0
embatiba industria e comercio ltda,sankhla,0
star plastic industry .,eks plastics s.a . c.v .,0
kunshan zhenliang electronic plastic hardware .,sam,0
sherwin - williams company nyse shw,so.f.ter .,0
farrow global logistics,aries global logistics .,0
reva enterprises,diyom global enterprises,0
t.a . corporation pvt . .,tecnologia materiales columbia s,0
bhalla,challenger sweepers private .,0
complete property services .,asgco complete conveyor solutions,0
customs broker john s.connor,d.s,0
starke,michaels stores procurement,0
seko worldwide,aloha worldwide forwarders .,0
lof .,lmd integrated logistic services,0
xplasts.a,rainbow rubber plastics .,0
bohra rubber pvt . .,weifang shunfuchang rubber plastic products .,0
sanitarium health wellbeing,h.s .,0
brauner corp .,bracker ag,0
s.r .,gps products .,0
mti,siechem technologies private .,0
berwin polymer processing group,showa polymer process corporation,0
reddy investments .,hantrong investment .,0
pigipada ou,probigalp - ligantes betuminosos s.a .,0
stp .,latemodel restoration supply,0
salnik solutions,innovative bedding solutions,0
national,jenessco .,0
shanghai tek technology consulting .,tecon technologies llp,0
metro customs brokers,customer code 24000031,0
b.c,yau lee wah concrete precast products .,0
eurotecnica textil s.a c.v .,rtp,0
bd group .,oun corporation,0
manuli hydraulics india pvt . .,sealers india,0
dsi,ajanta textile machinery india,0
shenzhen leputai technology .,sherin,0
ahmed rubber,swat tyre rubber pvt .,0
k&s .,soof satin spinning weaving,0
nairobi sports house .,sport saller,0
o.t.s . astracon .,s.s.trade,0
plastech autosafe private .,h.r .,0
attrius logistics ltda,jas brasil agenciamento logistic,0
ecu logistics mexico s.a .,frayte logistics .,0
mitre sports .,dawoori sports .,0
concord logistics,boc .,0
stemaco usa .,ineos usa,0
hira enterprise,bhavik enterprise,0
prince,global marine service .,0
shenzhen xingliang plastic hardware . .,xingji plastic shenzhen .,0
dystar lp,distribuidora huleva brink s.a . c.v .,0
franchescetti,wrgrace canada .,0
promocean nl heineken asia,p.l .,0
kizilirmak insaat,renia gesellschaft mbh .,0
maquilados elastomeros cv,bymer elastomers,0
dolphin logistics .,primum logistica ltda,0
miroad rubber sdn bhd,sumitomo rubber usa,0
bmi group icopal *,multibase .,0
pacific baja s rl cv,asa,0
s k .,dsv air sea . dba dsv ocean,0
mfg . services .,bbc world service india private .,0
cooper standard automotive brasil sealing ltda,standard bank .,0
tsi instrument?beijing?co . .,fns .,0
bostic,chemique adhesives sealants .,0
zam zam enterprises,ashok enterprises,0
terabytes india private .,moresco hm&lub india private .,0
t.a . corporation pvt . .,h.a . enterprises,0
units sudamericana s.a .,asa,0
acs cv,mayas,0
sanko mexico cv,trans matic precision metal forming mexico srl c.v .,0
a.l .,huella urbana ambiental s s,0
m global resources .,veritas global transportation .,0
nippon express nec logistics,jh logistics .,0
h.r .,quanzhou huafu taiwan trade .,0
logistique sport et loisirs,por,0
l&v .,xco sport teamwear,0
venti air products,dongguan lijin plastic products .,0
bilal,protrade shanghai .,0
alice neumaticos venezuela,utc,0
al hashar,usa .,0
nad s c v,barnet india marketing distribution llp,0
arc products .,h&g polymeric products .,0
basf corp .,u shin brasil sistemas automotivos ltda,0
danosa france,swisspor polska,0
r.i.intl,maniar rubber pvt . .,0
mcl,shanghai wo code chemical .,0
hindustan rubber(silvassa,rohit rubber corporation,0
fuzhou haotianyu imp . exp . trade .,jmd imp . exp .,0
ncl logistics usa,logistica essa s.a . c.v .,0
dukt sp . z o.o .,mondi osterburken gmbh,0
compounds systems production mexico s. r.l . c.v .,ict,0
active screw fastener,octene .,0
kintetsu logistics shenzhen,p.l .,0
servicom s.a . bvmt servi - srfykwm,ooo rusplast,0
pam sp,mohammed hassan abdullah,0
ammbs,hayward,0
bajaj rubber,qi ya rubber products shanghai .,0
agroindustrias mapastepec cv,eia .,0
csg chemical .,mir .,0
safari general tradin,general motors corp .,0
eih .,synthetic packers pvt . .,0
wexco .,united leather,0
kautex guangzhou plastic technology .,pack tech pvt . .,0
gurmat imp . exp . shipping services,cms shipping,0
marquardt india private .,medevice mfg . india private .,0
iguasport ltda,puma sports goods sdn bhd,0
zaklady chemiczne bochem sp . z.o.o .,jebro,0
wli usa .,mol logistics usa .,0
tempe mexico s.a . c.v .,chiyoda integre mexico s.a . c.v .,0
samson logistics .,shenzhen shuntaicang logistics . .,0
jasma integrated concept .,ceat .,0
r.i.intl,deon tapes pvt . .,0
srf .,parker hannifin service center,0
idex chemical sdn bhd,topwell chemical,0
shanghai beishuo tarding .,adidas b.v .,0
bridgestone india automotive products private .,utc,0
parana latex industria e come artefatos latex .,industrias cadi s.a .,0
a.l .,bishop sport leisure,0
praekasa textile .,s k .,0
miss india pvt . .,covestro india private .,0
dsi,ayyad al rashidi est,0
custom clearance moerdijk bv,sto corp,0
nissei advantech mexico s.a . c.v .,diamantex cv,0
s.r .,topfils chemical,0
sim .,mne shipping pty,0
d samson pvt . .,faraz,0
louis vuitton india retail private .,farida shoes private .,0
hung shoes . zhongshan city rui,hana,0
pte compounding mexico cv,gaser mexicosa cv,0
cbs printing pty .,belkuchi spinning mills .,0
d.e.engineering .,h e engineering pvt . .,0
